fit,user_id,item_id,weight_lbs,rating,rented_for,body_type,category,size,age,review_date,bust_size_num,bust_size_letter,height_in,review_month,review_day_of_month,review_year,recommend
large,636045,1867652,124.0,8.0,date,athletic,maxi,1,23.0,2016-09-19,32.0,4,66.0,9,19,2016,0
fit,262156,1315960,122.0,8.0,work,pear,dress,8,37.0,2017-04-04,34.0,0,61.0,4,4,2017,0
fit,495948,2281848,102.0,8.0,party,petite,jacket,4,46.0,2015-11-01,32.0,2,62.0,11,1,2015,0
fit,485191,154002,135.0,10.0,formal affair,pear,gown,12,22.0,2014-06-08,32.0,3,67.0,6,8,2014,1
large,791274,2107392,130.0,10.0,everyday,athletic,down,4,30.0,2016-03-15,36.0,2,63.0,3,15,2016,1
fit,527310,533452,120.0,10.0,vacation,hourglass,dress,8,30.0,2015-05-14,32.0,4,61.0,5,14,2015,1
large,302239,443464,165.0,8.0,wedding,hourglass,dress,20,31.0,2017-05-05,36.0,4,62.0,5,5,2017,0
large,153782,2535883,120.0,8.0,work,straight & narrow,top,4,38.0,2017-08-20,34.0,3,68.0,8,20,2017,0
large,186109,1746190,155.0,8.0,formal affair,athletic,dress,4,25.0,2017-08-20,34.0,3,72.0,8,20,2017,0
fit,52469,720017,120.0,10.0,party,hourglass,dress,14,60.0,2017-05-28,36.0,3,64.0,5,28,2017,1
fit,691468,199231,125.0,8.0,vacation,full bust,dress,8,31.0,2015-09-03,34.0,3,63.0,9,3,2015,0
fit,880952,1695878,130.0,10.0,wedding,straight & narrow,dress,4,30.0,2016-05-11,32.0,2,66.0,5,11,2016,1
fit,110026,1019819,120.0,8.0,wedding,hourglass,sheath,8,30.0,2016-03-18,36.0,3,63.0,3,18,2016,0
large,46772,1741645,122.0,8.0,formal affair,petite,shift,12,34.0,2016-10-03,32.0,2,63.0,10,3,2016,0
small,890745,1992625,152.0,6.0,party,pear,shift,16,44.0,2016-08-08,36.0,2,64.0,8,8,2016,0
fit,655972,136860,140.0,10.0,wedding,pear,sheath,12,29.0,2017-06-26,32.0,5,63.0,6,26,2017,1
large,725335,168610,120.0,8.0,wedding,athletic,gown,3,28.0,2014-07-28,34.0,3,63.0,7,28,2014,0
small,198167,1883531,185.0,10.0,wedding,hourglass,sheath,28,25.0,2017-06-23,38.0,2,70.0,6,23,2017,1
fit,566293,729362,150.0,10.0,wedding,hourglass,dress,16,31.0,2014-09-21,34.0,3,66.0,9,21,2014,1
fit,179153,198271,105.0,10.0,date,petite,mini,4,33.0,2014-06-05,32.0,3,64.0,6,5,2014,1
fit,681232,1242074,140.0,10.0,formal affair,athletic,gown,8,21.0,2017-09-10,32.0,3,70.0,9,10,2017,1
large,904708,126335,116.0,6.0,other,athletic,dress,4,25.0,2013-12-25,34.0,3,62.0,12,25,2013,0
fit,387413,1800907,113.0,10.0,everyday,pear,dress,4,29.0,2016-03-14,32.0,2,64.0,3,14,2016,1
fit,140456,1645046,138.0,8.0,date,hourglass,dress,8,33.0,2018-01-03,34.0,2,67.0,1,3,2018,0
fit,877762,2057975,150.0,10.0,everyday,apple,jumpsuit,8,33.0,2016-07-13,36.0,3,68.0,7,13,2016,1
large,278571,2886469,140.0,6.0,everyday,athletic,coat,8,33.0,2016-05-18,34.0,4,69.0,5,18,2016,0
fit,55706,1174307,112.0,10.0,wedding,petite,dress,1,29.0,2016-01-29,34.0,0,61.0,1,29,2016,1
fit,800396,1294660,113.0,10.0,party,hourglass,dress,1,35.0,2017-03-24,32.0,3,63.0,3,24,2017,1
fit,257514,2654048,125.0,8.0,party,straight & narrow,jumpsuit,4,29.0,2016-06-14,34.0,2,67.0,6,14,2016,0
small,663788,1056939,110.0,8.0,date,petite,dress,1,30.0,2016-11-14,34.0,2,63.0,11,14,2016,0
fit,619769,169961,134.0,8.0,wedding,athletic,sheath,8,33.0,2014-05-29,32.0,3,67.0,5,29,2014,0
small,789903,1897655,110.0,8.0,party,petite,dress,8,29.0,2016-10-17,32.0,3,62.0,10,17,2016,0
large,543503,1008562,105.0,10.0,formal affair,petite,gown,0,25.0,2017-10-27,32.0,3,60.0,10,27,2017,1
fit,180100,2167312,130.0,10.0,date,hourglass,top,8,28.0,2017-11-28,32.0,5,65.0,11,28,2017,1
fit,630850,2005622,108.0,10.0,other,straight & narrow,jumpsuit,4,26.0,2015-12-02,34.0,2,64.0,12,2,2015,1
fit,194564,1528337,125.0,10.0,date,athletic,dress,8,40.0,2017-09-10,34.0,2,67.0,9,10,2017,1
fit,342388,2080312,148.0,10.0,everyday,full bust,jumpsuit,16,30.0,2015-09-03,38.0,4,62.0,9,3,2015,1
fit,604864,140321,130.0,10.0,formal affair,athletic,gown,8,28.0,2015-11-19,34.0,0,67.0,11,19,2015,1
fit,151698,1636573,125.0,8.0,work,hourglass,dress,12,31.0,2017-10-11,32.0,5,62.0,10,11,2017,0
small,55352,2012840,137.0,10.0,formal affair,athletic,jumpsuit,12,32.0,2017-04-01,34.0,3,66.0,4,1,2017,1
fit,402094,527885,145.0,8.0,work,athletic,shift,8,26.0,2015-11-19,34.0,0,70.0,11,19,2015,0
fit,663754,1010926,125.0,10.0,formal affair,hourglass,gown,8,40.0,2016-03-22,32.0,4,66.0,3,22,2016,1
small,569450,288700,142.0,4.0,party,straight & narrow,dress,12,49.0,2017-04-12,34.0,2,71.0,4,12,2017,0
fit,784628,914136,138.0,8.0,wedding,athletic,dress,12,27.0,2014-12-15,32.0,2,65.0,12,15,2014,0
fit,116892,2931769,120.0,10.0,formal affair,athletic,romper,4,33.0,2017-06-05,32.0,2,62.0,6,5,2017,1
fit,921494,657626,115.0,10.0,wedding,pear,dress,4,34.0,2017-07-17,34.0,2,62.0,7,17,2017,1
fit,27552,646029,110.0,10.0,wedding,petite,dress,1,32.0,2016-09-21,32.0,4,63.0,9,21,2016,1
small,775424,450618,139.0,8.0,formal affair,athletic,dress,20,35.0,2016-04-10,34.0,3,62.0,4,10,2016,0
fit,114090,1689615,127.0,10.0,wedding,athletic,gown,9,31.0,2017-10-11,34.0,2,67.0,10,11,2017,1
fit,85535,136110,135.0,8.0,wedding,athletic,dress,12,28.0,2014-04-02,34.0,4,63.0,4,2,2014,0
fit,395443,136860,175.0,10.0,wedding,pear,sheath,20,32.0,2014-06-18,36.0,3,72.0,6,18,2014,1
small,349645,2743152,155.0,10.0,wedding,hourglass,jumpsuit,20,34.0,2015-10-10,36.0,3,65.0,10,10,2015,1
fit,733938,1737699,144.0,2.0,everyday,full bust,shift,16,47.0,2017-07-01,36.0,3,69.0,7,1,2017,0
fit,443669,1107693,135.0,10.0,formal affair,hourglass,gown,8,28.0,2016-05-05,32.0,4,64.0,5,5,2016,1
large,858829,1390540,145.0,8.0,party,straight & narrow,dress,14,48.0,2016-05-22,34.0,3,69.0,5,22,2016,0
fit,484269,607670,120.0,8.0,party,athletic,dress,8,34.0,2017-08-23,36.0,3,60.0,8,23,2017,0
fit,510529,129831,110.0,8.0,wedding,petite,dress,1,26.0,2015-11-14,34.0,2,61.0,11,14,2015,0
fit,865139,1339136,125.0,10.0,formal affair,athletic,gown,4,26.0,2015-06-29,34.0,2,63.0,6,29,2015,1
fit,641469,709832,98.0,10.0,formal affair,petite,gown,1,31.0,2016-01-18,34.0,2,63.0,1,18,2016,1
fit,958548,2327117,145.0,10.0,work,hourglass,top,12,35.0,2017-06-15,36.0,0,66.0,6,15,2017,1
fit,385133,1109803,97.0,10.0,formal affair,athletic,gown,1,38.0,2017-09-05,32.0,3,61.0,9,5,2017,1
small,722700,1648416,117.0,8.0,everyday,hourglass,dress,8,30.0,2017-03-07,32.0,4,65.0,3,7,2017,0
small,400495,577391,130.0,10.0,wedding,athletic,dress,12,40.0,2016-01-05,34.0,2,69.0,1,5,2016,1
fit,890579,1738544,135.0,10.0,party,hourglass,dress,12,36.0,2016-04-17,34.0,3,63.0,4,17,2016,1
fit,923187,1269149,130.0,10.0,formal affair,straight & narrow,gown,12,54.0,2017-03-11,34.0,0,64.0,3,11,2017,1
fit,747272,424962,110.0,10.0,wedding,petite,dress,1,24.0,2017-12-22,32.0,0,63.0,12,22,2017,1
fit,166381,144727,200.0,8.0,other,hourglass,sheath,39,49.0,2014-07-30,38.0,4,67.0,7,30,2014,0
fit,914483,1858651,127.0,10.0,other,pear,dress,8,29.0,2014-06-29,32.0,2,65.0,6,29,2014,1
fit,502334,1498534,200.0,10.0,formal affair,pear,gown,29,31.0,2016-09-14,38.0,2,73.0,9,14,2016,1
small,396910,1057664,155.0,10.0,party,athletic,dress,16,33.0,2016-08-30,34.0,4,66.0,8,30,2016,1
fit,425553,453349,125.0,10.0,party,hourglass,dress,4,39.0,2017-02-15,34.0,3,65.0,2,15,2017,1
small,977303,172027,115.0,10.0,formal affair,pear,dress,4,36.0,2013-06-28,34.0,3,61.0,6,28,2013,1
fit,255578,970500,165.0,8.0,party,pear,dress,14,48.0,2017-10-11,34.0,2,65.0,10,11,2017,0
small,985345,387449,120.0,8.0,party,petite,dress,8,50.0,2017-12-18,34.0,5,62.0,12,18,2017,0
large,653872,329769,160.0,10.0,other,athletic,dress,12,44.0,2017-06-01,36.0,3,66.0,6,1,2017,1
fit,886945,2829930,105.0,10.0,everyday,petite,coat,4,27.0,2017-11-23,34.0,2,60.0,11,23,2017,1
fit,269712,2420901,125.0,8.0,everyday,full bust,top,12,32.0,2016-12-30,34.0,4,62.0,12,30,2016,0
small,435057,1543130,130.0,8.0,date,athletic,maxi,4,46.0,2016-09-01,34.0,0,69.0,9,1,2016,0
small,677330,152836,115.0,10.0,formal affair,athletic,mini,1,29.0,2013-02-25,32.0,3,65.0,2,25,2013,1
fit,822018,2408077,150.0,8.0,work,full bust,blazer,20,35.0,2016-05-16,36.0,4,63.0,5,16,2016,0
fit,697158,716777,155.0,10.0,party,hourglass,dress,14,39.0,2016-08-03,36.0,4,69.0,8,3,2016,1
fit,111893,1213752,138.0,10.0,party,hourglass,dress,12,36.0,2015-08-06,32.0,2,67.0,8,6,2015,1
fit,223954,130727,187.0,10.0,formal affair,hourglass,dress,35,33.0,2015-05-01,36.0,4,60.0,5,1,2015,1
small,846775,1334728,155.0,10.0,wedding,full bust,dress,16,41.0,2017-04-23,36.0,4,67.0,4,23,2017,1
fit,765593,658625,145.0,6.0,wedding,athletic,dress,16,33.0,2016-03-17,36.0,3,68.0,3,17,2016,0
small,260350,1384766,155.0,8.0,everyday,apple,sheath,20,39.0,2016-08-16,34.0,2,65.0,8,16,2016,0
fit,868643,1517307,135.0,8.0,everyday,athletic,sheath,8,46.0,2017-01-31,34.0,3,64.0,1,31,2017,0
fit,625573,374793,135.0,10.0,other,petite,dress,16,29.0,2014-07-22,34.0,4,60.0,7,22,2014,1
fit,704643,1542250,250.0,10.0,other,hourglass,dress,39,33.0,2014-11-13,38.0,2,65.0,11,13,2014,1
fit,541412,2143536,197.0,6.0,everyday,full bust,sweater,26,29.0,2017-12-07,38.0,5,66.0,12,7,2017,0
large,386336,1007290,145.0,8.0,everyday,hourglass,shift,8,31.0,2016-03-30,34.0,3,67.0,3,30,2016,0
large,603990,631251,130.0,10.0,other,hourglass,dress,4,27.0,2016-09-19,34.0,3,67.0,9,19,2016,1
fit,420399,1153545,170.0,10.0,wedding,hourglass,dress,24,34.0,2017-08-17,38.0,4,63.0,8,17,2017,1
fit,818184,233953,148.0,10.0,wedding,athletic,dress,16,31.0,2017-05-17,36.0,3,66.0,5,17,2017,1
small,530925,130259,125.0,8.0,party,athletic,dress,4,35.0,2015-12-16,36.0,3,64.0,12,16,2015,0
fit,939876,1842923,160.0,6.0,wedding,pear,dress,4,33.0,2014-09-24,36.0,4,59.0,9,24,2014,0
small,447351,135750,120.0,10.0,party,straight & narrow,shift,8,27.0,2014-05-09,34.0,0,69.0,5,9,2014,1
fit,893064,329400,135.0,10.0,party,hourglass,dress,12,28.0,2017-06-25,36.0,3,64.0,6,25,2017,1
fit,5865,1963564,115.0,8.0,work,petite,dress,1,29.0,2017-04-27,32.0,3,65.0,4,27,2017,0
fit,975196,1699509,130.0,10.0,work,hourglass,dress,8,30.0,2017-01-27,36.0,3,65.0,1,27,2017,1
small,69958,1530271,105.0,8.0,party,straight & narrow,dress,8,35.0,2016-11-01,34.0,2,65.0,11,1,2016,0
fit,694321,137585,135.0,8.0,wedding,athletic,sheath,12,30.0,2016-04-28,34.0,2,63.0,4,28,2016,0
fit,39108,916639,140.0,8.0,work,hourglass,dress,12,29.0,2017-05-12,32.0,5,64.0,5,12,2017,0
large,275108,2755732,118.0,6.0,vacation,petite,bomber,8,41.0,2017-01-03,34.0,3,65.0,1,3,2017,0
fit,459417,1783600,130.0,8.0,other,hourglass,dress,8,47.0,2016-03-08,32.0,4,64.0,3,8,2016,0
fit,351818,144051,155.0,8.0,formal affair,hourglass,sheath,20,32.0,2017-03-12,36.0,4,63.0,3,12,2017,0
fit,828537,1154732,135.0,10.0,everyday,straight & narrow,dress,12,59.0,2017-05-03,36.0,0,70.0,5,3,2017,1
fit,924847,130727,145.0,8.0,party,hourglass,dress,12,34.0,2016-01-03,36.0,4,68.0,1,3,2016,0
large,814718,126335,160.0,10.0,wedding,hourglass,dress,12,35.0,2016-01-13,34.0,4,67.0,1,13,2016,1
fit,201858,1666866,225.0,10.0,other,full bust,dress,35,31.0,2017-09-11,42.0,4,73.0,9,11,2017,1
fit,415683,540342,144.0,10.0,party,hourglass,dress,16,42.0,2017-07-14,36.0,3,62.0,7,14,2017,1
large,11196,2609834,150.0,8.0,party,hourglass,tunic,14,31.0,2016-08-13,34.0,3,64.0,8,13,2016,0
fit,877807,542348,110.0,10.0,work,athletic,sheath,1,56.0,2017-10-08,32.0,4,63.0,10,8,2017,1
fit,474756,1842923,135.0,10.0,wedding,straight & narrow,dress,12,46.0,2016-08-22,34.0,3,65.0,8,22,2016,1
fit,819182,126335,200.0,8.0,date,full bust,dress,24,31.0,2016-01-08,40.0,5,63.0,1,8,2016,0
fit,565816,783215,135.0,10.0,party,hourglass,dress,12,29.0,2016-12-10,34.0,4,64.0,12,10,2016,1
fit,962574,1846462,135.0,8.0,formal affair,petite,gown,16,43.0,2017-04-13,34.0,3,63.0,4,13,2017,0
fit,720996,2904743,150.0,10.0,everyday,pear,jacket,8,33.0,2016-12-19,34.0,3,63.0,12,19,2016,1
fit,100297,1701960,160.0,8.0,wedding,pear,maxi,16,31.0,2016-08-08,34.0,2,68.0,8,8,2016,0
large,557302,2311419,170.0,10.0,everyday,hourglass,jacket,14,34.0,2016-11-11,36.0,3,72.0,11,11,2016,1
large,509601,2509670,115.0,10.0,party,athletic,skirt,1,52.0,2017-12-04,32.0,2,68.0,12,4,2017,1
fit,264722,285225,105.0,10.0,formal affair,petite,dress,1,35.0,2015-05-06,32.0,0,63.0,5,6,2015,1
large,760020,1787191,150.0,8.0,party,full bust,sheath,20,41.0,2016-06-03,36.0,4,66.0,6,3,2016,0
large,214108,382883,105.0,6.0,work,petite,dress,1,43.0,2016-06-20,32.0,4,62.0,6,20,2016,0
fit,821399,616682,148.0,10.0,formal affair,pear,gown,2,39.0,2016-05-11,36.0,2,66.0,5,11,2016,1
fit,625741,1972825,115.0,10.0,wedding,athletic,gown,4,37.0,2016-09-22,34.0,2,62.0,9,22,2016,1
fit,552219,1542652,130.0,10.0,party,pear,dress,12,26.0,2017-12-13,32.0,2,65.0,12,13,2017,1
fit,823303,1418138,130.0,8.0,wedding,petite,dress,8,26.0,2017-11-12,32.0,2,64.0,11,12,2017,0
fit,832321,125465,132.0,10.0,formal affair,athletic,gown,9,31.0,2014-09-11,34.0,3,68.0,9,11,2014,1
fit,722986,2732591,115.0,10.0,work,straight & narrow,top,8,30.0,2017-10-25,32.0,4,67.0,10,25,2017,1
fit,10414,1051003,130.0,10.0,party,athletic,dress,16,40.0,2016-10-05,34.0,4,65.0,10,5,2016,1
fit,572816,2160087,130.0,10.0,everyday,athletic,romper,14,36.0,2015-05-28,36.0,2,63.0,5,28,2015,1
fit,46813,2413111,130.0,10.0,work,pear,skirt,8,25.0,2017-10-17,32.0,3,65.0,10,17,2017,1
large,78309,359431,130.0,10.0,everyday,straight & narrow,dress,1,30.0,2017-06-11,34.0,0,66.0,6,11,2017,1
fit,324066,2339613,135.0,10.0,everyday,apple,top,8,29.0,2016-11-01,34.0,3,64.0,11,1,2016,1
fit,957461,146684,116.0,8.0,party,hourglass,gown,1,45.0,2012-11-25,32.0,4,63.0,11,25,2012,0
fit,239831,569795,186.0,10.0,wedding,athletic,gown,20,34.0,2017-06-26,36.0,2,66.0,6,26,2017,1
fit,487019,1361162,97.0,10.0,wedding,petite,dress,1,30.0,2016-07-10,32.0,2,58.0,7,10,2016,1
fit,576351,832622,125.0,10.0,formal affair,petite,gown,8,36.0,2014-10-22,34.0,4,62.0,10,22,2014,1
fit,936462,478077,160.0,10.0,work,hourglass,dress,20,32.0,2017-02-25,34.0,4,62.0,2,25,2017,1
fit,646854,128730,120.0,8.0,wedding,straight & narrow,dress,1,34.0,2013-11-11,34.0,2,66.0,11,11,2013,0
small,38989,127081,140.0,6.0,wedding,hourglass,gown,12,27.0,2015-09-21,36.0,3,62.0,9,21,2015,0
fit,61975,1545760,130.0,10.0,party,hourglass,sheath,12,49.0,2015-10-13,34.0,3,65.0,10,13,2015,1
fit,907975,140877,120.0,8.0,formal affair,straight & narrow,gown,5,22.0,2015-04-06,32.0,2,67.0,4,6,2015,0
fit,109383,554095,122.0,10.0,wedding,athletic,sheath,1,32.0,2015-05-04,32.0,0,66.0,5,4,2015,1
fit,279121,538840,120.0,10.0,formal affair,hourglass,gown,1,33.0,2015-10-21,34.0,2,61.0,10,21,2015,1
fit,830874,1871370,130.0,10.0,other,hourglass,dress,8,23.0,2016-07-06,32.0,3,65.0,7,6,2016,1
fit,298039,1173025,150.0,8.0,vacation,athletic,dress,14,30.0,2017-07-05,34.0,4,65.0,7,5,2017,0
fit,728322,1309118,115.0,10.0,party,athletic,gown,5,36.0,2016-02-28,34.0,4,65.0,2,28,2016,1
small,248732,1763585,123.0,6.0,party,petite,dress,8,39.0,2016-12-08,34.0,4,66.0,12,8,2016,0
fit,930547,1011749,132.0,10.0,party,hourglass,sheath,12,34.0,2016-06-29,36.0,4,66.0,6,29,2016,1
fit,815712,1257812,105.0,10.0,work,petite,dress,4,31.0,2017-08-14,32.0,0,61.0,8,14,2017,1
small,469883,859889,150.0,10.0,wedding,pear,dress,16,31.0,2017-04-06,36.0,2,66.0,4,6,2017,1
small,581754,1242074,140.0,10.0,formal affair,pear,gown,4,32.0,2017-03-14,32.0,3,66.0,3,14,2017,1
small,905544,156607,155.0,8.0,wedding,athletic,dress,20,29.0,2015-06-16,34.0,4,65.0,6,16,2015,0
small,401171,1057664,140.0,8.0,wedding,athletic,dress,16,33.0,2016-03-01,34.0,3,69.0,3,1,2016,0
fit,303430,1585757,168.0,10.0,wedding,pear,gown,20,31.0,2017-06-13,36.0,3,64.0,6,13,2017,1
fit,688164,1615177,117.0,10.0,wedding,hourglass,gown,8,28.0,2017-05-20,34.0,0,67.0,5,20,2017,1
fit,845138,1571446,138.0,8.0,work,athletic,dress,12,49.0,2017-02-09,34.0,2,67.0,2,9,2017,0
fit,298455,1984705,120.0,10.0,date,hourglass,dress,4,25.0,2017-03-18,34.0,3,68.0,3,18,2017,1
fit,930348,2252812,127.0,10.0,work,pear,jumpsuit,8,41.0,2016-04-06,32.0,5,65.0,4,6,2016,1
fit,269133,725242,170.0,10.0,wedding,athletic,dress,20,29.0,2016-11-21,36.0,2,66.0,11,21,2016,1
fit,570164,1529884,102.0,8.0,other,petite,sheath,1,38.0,2016-03-31,32.0,0,63.0,3,31,2016,0
fit,243996,1869940,140.0,8.0,formal affair,full bust,gown,8,23.0,2016-10-06,32.0,4,63.0,10,6,2016,0
fit,844858,227818,132.0,10.0,party,athletic,sheath,12,39.0,2014-10-14,34.0,3,67.0,10,14,2014,1
fit,398373,137585,110.0,10.0,formal affair,petite,sheath,4,31.0,2014-08-08,32.0,0,62.0,8,8,2014,1
fit,739063,2261828,150.0,10.0,wedding,athletic,romper,20,63.0,2016-06-03,34.0,2,61.0,6,3,2016,1
fit,358601,2559484,115.0,6.0,party,petite,jumpsuit,4,53.0,2017-12-27,34.0,3,63.0,12,27,2017,0
fit,281976,1943496,135.0,8.0,formal affair,hourglass,dress,12,49.0,2017-07-30,36.0,2,67.0,7,30,2017,0
fit,295069,450618,130.0,8.0,formal affair,petite,dress,12,31.0,2017-04-30,36.0,3,62.0,4,30,2017,0
small,793027,1869056,140.0,10.0,work,hourglass,dress,16,36.0,2016-07-29,36.0,3,67.0,7,29,2016,1
fit,468552,1163129,160.0,10.0,wedding,athletic,gown,16,32.0,2017-10-13,34.0,4,66.0,10,13,2017,1
fit,754176,1505204,115.0,10.0,wedding,athletic,dress,1,32.0,2017-03-01,34.0,0,66.0,3,1,2017,1
fit,123670,1981289,135.0,8.0,everyday,pear,dress,14,36.0,2016-04-28,36.0,2,64.0,4,28,2016,0
fit,31844,747846,115.0,6.0,wedding,hourglass,dress,8,45.0,2017-05-26,34.0,0,64.0,5,26,2017,0
fit,768673,748419,120.0,10.0,party,athletic,dress,4,28.0,2017-11-09,30.0,4,64.0,11,9,2017,1
fit,802731,1084380,112.0,10.0,work,hourglass,dress,1,43.0,2017-01-02,34.0,4,64.0,1,2,2017,1
fit,437372,123373,177.0,10.0,formal affair,pear,gown,21,31.0,2013-01-01,34.0,2,67.0,1,1,2013,1
fit,32570,907548,118.0,10.0,party,hourglass,dress,8,31.0,2017-03-14,34.0,2,63.0,3,14,2017,1
fit,348551,1626903,140.0,10.0,wedding,full bust,dress,20,29.0,2016-04-19,36.0,4,65.0,4,19,2016,1
large,127505,1448967,118.0,10.0,vacation,full bust,maxi,9,37.0,2017-11-13,32.0,4,67.0,11,13,2017,1
large,942890,887695,140.0,6.0,everyday,athletic,dress,8,51.0,2016-12-06,36.0,3,69.0,12,6,2016,0
fit,345293,1325648,155.0,10.0,wedding,petite,dress,24,40.0,2016-05-10,36.0,2,59.0,5,10,2016,1
large,369325,552718,132.0,8.0,date,full bust,dress,12,45.0,2017-08-10,34.0,4,64.0,8,10,2017,0
fit,171250,127865,122.0,10.0,wedding,athletic,gown,9,39.0,2014-04-15,34.0,3,67.0,4,15,2014,1
fit,746700,1671970,110.0,8.0,formal affair,petite,dress,4,29.0,2017-01-01,32.0,4,60.0,1,1,2017,0
fit,934194,1207217,138.0,10.0,party,hourglass,sheath,12,36.0,2018-01-03,34.0,4,63.0,1,3,2018,1
fit,249049,1470044,123.0,8.0,formal affair,straight & narrow,dress,4,28.0,2017-12-10,34.0,0,68.0,12,10,2017,0
large,495023,141761,163.0,8.0,party,full bust,dress,24,34.0,2015-02-20,34.0,4,68.0,2,20,2015,0
fit,653683,2520466,108.0,10.0,date,straight & narrow,romper,4,35.0,2016-01-17,32.0,0,62.0,1,17,2016,1
fit,235477,1992563,121.0,10.0,formal affair,straight & narrow,dress,8,31.0,2016-07-17,34.0,2,67.0,7,17,2016,1
fit,936462,222762,160.0,8.0,date,hourglass,dress,20,32.0,2017-02-25,34.0,4,62.0,2,25,2017,0
fit,859330,134015,120.0,10.0,formal affair,hourglass,gown,4,33.0,2012-11-16,32.0,7,62.0,11,16,2012,1
fit,789255,1780558,160.0,8.0,wedding,pear,dress,20,36.0,2017-04-20,34.0,3,66.0,4,20,2017,0
fit,482506,135750,201.0,8.0,wedding,hourglass,shift,20,37.0,2014-04-24,34.0,4,67.0,4,24,2014,0
fit,252311,1869056,105.0,10.0,other,petite,dress,1,25.0,2016-06-16,32.0,3,62.0,6,16,2016,1
fit,290985,2783742,117.0,10.0,party,hourglass,jumpsuit,4,30.0,2015-12-03,32.0,3,63.0,12,3,2015,1
fit,325950,1168767,120.0,10.0,work,hourglass,dress,4,26.0,2016-06-22,32.0,3,62.0,6,22,2016,1
fit,233246,637670,114.0,10.0,formal affair,petite,gown,8,53.0,2015-05-24,32.0,4,61.0,5,24,2015,1
large,621325,236557,185.0,10.0,wedding,full bust,shift,20,41.0,2015-07-14,36.0,5,66.0,7,14,2015,1
fit,923427,2579463,112.0,10.0,everyday,petite,top,8,36.0,2017-08-16,32.0,3,62.0,8,16,2017,1
fit,211164,128959,140.0,10.0,formal affair,athletic,gown,12,45.0,2016-12-12,36.0,2,65.0,12,12,2016,1
small,792128,674597,165.0,10.0,wedding,full bust,maxi,28,28.0,2017-07-24,36.0,4,66.0,7,24,2017,1
large,497383,223146,125.0,6.0,party,pear,dress,8,49.0,2017-09-08,32.0,3,62.0,9,8,2017,0
small,164317,2291737,145.0,8.0,work,hourglass,jumpsuit,12,44.0,2016-02-21,34.0,2,68.0,2,21,2016,0
fit,817402,297536,130.0,10.0,wedding,athletic,gown,16,26.0,2017-09-26,34.0,2,64.0,9,26,2017,1
large,944396,1570915,155.0,10.0,work,apple,dress,12,26.0,2016-10-06,36.0,4,69.0,10,6,2016,1
small,261517,2698134,135.0,8.0,work,athletic,top,8,32.0,2017-11-03,34.0,4,66.0,11,3,2017,0
large,112486,168610,135.0,8.0,formal affair,athletic,gown,9,27.0,2014-06-17,32.0,2,68.0,6,17,2014,0
fit,852069,1240309,135.0,10.0,formal affair,athletic,gown,4,28.0,2016-02-11,34.0,3,63.0,2,11,2016,1
fit,897747,664127,185.0,10.0,everyday,pear,dress,20,46.0,2017-11-25,38.0,4,69.0,11,25,2017,1
fit,341240,1068027,130.0,10.0,party,full bust,dress,12,39.0,2015-10-08,34.0,3,66.0,10,8,2015,1
fit,179138,2696735,150.0,6.0,other,hourglass,blazer,16,32.0,2014-11-19,34.0,4,65.0,11,19,2014,0
fit,884509,871903,120.0,10.0,wedding,hourglass,dress,8,28.0,2017-05-26,32.0,4,61.0,5,26,2017,1
fit,940459,1869763,120.0,10.0,party,athletic,shift,16,32.0,2015-12-14,32.0,2,67.0,12,14,2015,1
fit,499955,2275614,220.0,10.0,formal affair,athletic,jumpsuit,39,46.0,2017-10-04,38.0,6,66.0,10,4,2017,1
fit,149308,1831026,140.0,10.0,other,hourglass,dress,8,35.0,2016-02-21,34.0,3,63.0,2,21,2016,1
small,284577,921642,140.0,8.0,wedding,hourglass,dress,14,29.0,2017-03-23,34.0,3,60.0,3,23,2017,0
large,259818,1676837,135.0,8.0,party,hourglass,dress,8,31.0,2015-06-16,34.0,2,64.0,6,16,2015,0
fit,300171,172027,118.0,4.0,wedding,hourglass,dress,12,33.0,2013-09-02,32.0,3,63.0,9,2,2013,0
fit,401955,2208245,147.0,10.0,everyday,full bust,jacket,14,46.0,2017-09-10,36.0,4,67.0,9,10,2017,1
fit,602711,166006,130.0,8.0,formal affair,full bust,gown,8,34.0,2014-06-15,34.0,4,64.0,6,15,2014,0
fit,540884,1329021,122.0,8.0,formal affair,petite,dress,8,32.0,2017-04-11,34.0,3,62.0,4,11,2017,0
fit,992421,808736,105.0,10.0,work,petite,dress,4,33.0,2016-11-08,32.0,0,62.0,11,8,2016,1
fit,54147,2865991,146.0,10.0,work,athletic,top,16,40.0,2017-05-26,36.0,0,65.0,5,26,2017,1
large,736124,126335,133.0,10.0,formal affair,petite,dress,4,33.0,2011-10-23,32.0,4,62.0,10,23,2011,1
large,910934,1653378,150.0,8.0,vacation,hourglass,dress,12,33.0,2017-01-28,32.0,4,65.0,1,28,2017,0
large,729552,2443818,98.0,8.0,work,petite,top,1,34.0,2016-08-12,32.0,2,61.0,8,12,2016,0
fit,768426,1373610,105.0,10.0,everyday,straight & narrow,dress,1,36.0,2017-09-21,32.0,0,67.0,9,21,2017,1
fit,253556,1763585,166.0,8.0,wedding,hourglass,dress,24,43.0,2016-11-14,36.0,4,63.0,11,14,2016,0
fit,976802,1777332,175.0,8.0,work,hourglass,dress,28,51.0,2016-04-09,38.0,3,64.0,4,9,2016,0
